time,x,y,z,yaw,pitch,roll
1.72,18.2718,1.41614,2.98023e-08,3.15271,-6.79171e-24,1.56419e-23
1.74,17.9142,1.41217,2.98023e-08,3.15271,3.05111e-24,2.31964e-23
1.76,17.5566,1.40819,2.98023e-08,3.15271,-3.49238e-24,1.65058e-23
1.78,17.199,1.40422,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
1.8,16.8414,1.40024,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
1.82,16.4838,1.39627,2.25011e-08,3.15271,1.31364e-08,-5.49187e-09
1.84,16.1262,1.39229,2.98023e-08,3.15271,2.90402e-24,3.64305e-23
1.86,15.7686,1.38832,2.98023e-08,3.15271,-1.7967e-23,-2.08805e-23
1.88,15.4109,1.38435,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
1.9,15.0533,1.38037,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
1.92,14.6957,1.3764,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
1.94,14.3381,1.37242,0,3.15271,-0,-0
1.96,13.9805,1.36845,7.59992e-09,3.15271,1.31364e-08,-5.49188e-09
1.98,13.6229,1.36447,7.59992e-09,3.15271,1.31364e-08,-5.49188e-09
2,13.2653,1.3605,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
2.02,12.9077,1.35652,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
2.04,12.5501,1.35255,0,3.15271,-0,-0
2.06,12.1925,1.34857,0,3.15271,-0,-0
2.08,11.8348,1.3446,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
2.1,11.4772,1.34062,7.30124e-09,3.15271,-1.31364e-08,5.49187e-09
